order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,year_purchase,month_purchase,month_name_purchase,date_purchase,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,payment_value,review_score
5dd475df54a16b721167533c01080103,e3bb1927f5b7938af5e80c2d5af36ca8,delivered,2017-08-02 17:12:27,2017-08-02 17:35:22,2017-08-03 19:37:35,2017-08-11 15:03:12,2017-08-22,2017,8,August,2017-08-02,3584e46ad0a0c163e4b028894c5f6624,8021,sao paulo,SP,102.03,5.0
1b0bc086985717610dbca11d3324771c,fbeb150ba4aab5ae80d426ce53e71fa4,delivered,2017-10-22 14:12:23,2017-10-22 14:21:18,2017-10-23 15:33:06,2017-10-25 20:00:10,2017-11-10,2017,10,October,2017-10-22,374eb598aeea3454742b4f49198f4e90,37660,paraisopolis,MG,147.52,5.0
27d7ae4ad298e3686566ac8e9ff928e5,47ae8245cfea34ac0c57a04fb956a80a,delivered,2017-08-24 13:41:22,2017-08-24 13:50:17,2017-09-13 21:39:46,2017-09-29 17:48:31,2017-10-03,2017,8,August,2017-08-24,a4bdd0ff2e35ee74e8482600c5c0db53,67200,marituba,PA,166.01,5.0
a5705c0ba22fcdfeeeaf4b2ae485b791,dfb6e825e171551578e57036f73f2190,delivered,2017-05-07 12:42:56,2017-05-07 13:10:36,2017-05-09 07:33:14,2017-05-19 10:07:41,2017-06-01,2017,5,May,2017-05-07,28b9099dc6577fdeceb2e4468e69f556,88440,imbuia,SC,1328.08,5.0
5a962ab275ff0511438ef6b791d5d31b,f0c86121ca6c4e73fcb22877d2a0d35a,delivered,2017-10-22 11:20:45,2017-10-22 11:35:18,2017-10-24 18:37:38,2017-11-01 16:38:47,2017-11-29,2017,10,October,2017-10-22,b1776f1b03eb30a2cb8cc1f7c770eb19,5832,sao paulo,SP,246.71,5.0
7f8345ecf528aa9b47423c9cc5ab3986,e7be4b005fa54d1d294039b73a6f2ba2,delivered,2017-07-23 17:37:35,2017-07-23 17:45:13,2017-08-03 21:11:00,2017-08-04 19:09:39,2017-08-15,2017,7,July,2017-07-23,70d9c3d1a4231f842de503475e51406a,7143,guarulhos,SP,450.89,5.0
d794ed99dd97ec2131fc626c62291b38,f29f8abedce2ea9f5a357b0f33082e4e,delivered,2017-05-30 14:31:52,2017-05-31 14:42:46,2017-06-01 10:50:04,2017-06-13 12:30:14,2017-06-26,2017,5,May,2017-05-30,f7b633dd59ae5186b9366d2a171b7c1a,90480,porto alegre,RS,86.73,4.0
59e965eb9a8f7f341a003466fbe14229,8713f2c76cceb801594317bc39ef35bd,delivered,2017-12-28 20:17:58,2017-12-28 20:29:25,2018-01-02 20:32:15,2018-01-11 15:14:16,2018-01-23,2017,12,December,2017-12-28,aa323e33d8e4117c993934571fd9e59f,12411,pindamonhangaba,SP,71.82,5.0
d0d4207173277bb279959dc8b2c35b2f,a45d045d2c2dc711b783689a3815b34f,delivered,2017-10-16 21:27:35,2017-10-16 21:49:51,2017-10-17 18:39:51,2017-10-20 19:45:18,2017-11-01,2017,10,October,2017-10-16,b89b78f055fbd6a09697b057fdcbf754,19400,presidente venceslau,SP,31.75,5.0
ae27a50cb9ab15aabfe66ad3b4020a91,c770815b9523cc958ee5ba09819fcbc0,delivered,2017-02-21 21:19:19,2017-02-23 02:45:30,2017-02-23 18:07:02,2017-03-03 10:16:15,2017-03-22,2017,2,February,2017-02-21,5f7b9be1938c03dc5e9856cc7f285e1b,88780,imbituba,SC,65.6,3.0
f2d63838fe6815651b76e2152f1a02ee,7e37c4691de2262c9faaa4096d2d8c5a,delivered,2017-11-12 12:03:33,2017-11-14 04:10:21,2017-11-14 23:03:23,2017-11-20 20:24:39,2017-12-04,2017,11,November,2017-11-12,e9975df17eaae863301b6c1053370725,72318,brasilia,DF,55.01,5.0
80850824446cd379f755548b967c61b9,16da76d46d02d0123e095f79ee3532ad,delivered,2017-09-18 15:56:23,2017-09-19 04:04:01,2017-09-19 17:17:46,2017-09-21 16:45:51,2017-09-28,2017,9,September,2017-09-18,8c3dd97f541eae9973ef4ef7b65d6973,4106,sao paulo,SP,184.88,5.0
ef53ed0382d7f4a3ce54b8e4a0ba7143,4593fdf052a39ca08a8102843c136840,delivered,2017-05-17 14:33:51,2017-05-19 02:24:20,2017-05-19 12:06:08,2017-05-24 10:44:53,2017-06-07,2017,5,May,2017-05-17,607cbe3c41183d7a1cd304ad5f777af9,8061,sao paulo,SP,128.15,2.0
664ccdc7ecf83eace639850f9f6d6d6a,d65ebc2c999988c9cc3064c01b4fb4de,delivered,2017-04-07 19:21:43,2017-04-07 19:35:10,2017-04-10 12:42:00,2017-04-12 16:47:42,2017-04-28,2017,4,April,2017-04-07,bb936db39a692500aaff421305d41593,3502,sao paulo,SP,815.2,5.0
cf55d16f64505cb0732aeb401f30b591,5696f122abe18d1161913125dadd6fe2,delivered,2017-07-26 09:59:26,2017-07-26 10:10:17,2017-07-28 19:02:59,2017-08-07 21:03:45,2017-08-23,2017,7,July,2017-07-26,00db525fd8d4023dc446f0ed2519139f,75830,mineiros,GO,212.43,5.0
743cc56ca44d32e3e125c74c98044997,ac4803ab1d19fb7799da3fb6f333d4c7,delivered,2017-01-11 00:13:51,2017-01-11 00:25:47,2017-01-12 11:51:05,2017-01-17 13:03:03,2017-02-21,2017,1,January,2017-01-11,f2c06c34d67bef23c659b5500d576cb1,84010,ponta grossa,PR,117.27,5.0
6be743a80035d24c59907106942ee7f5,aecedf23e6fcbb6daf4dfd741ab51f2e,delivered,2017-11-25 17:52:30,2017-11-25 18:12:31,2017-11-30 20:51:20,2018-01-11 19:45:54,2017-12-18,2017,11,November,2017-11-25,572c48512a07bd131699f3a044d33741,20260,rio de janeiro,RJ,136.3,1.0
61665389f0cccf5ec8135e3b05efc714,ffd14a431366fce43a5e77826b9f2ffa,delivered,2017-11-25 18:11:13,2017-11-28 03:31:16,2017-12-05 20:13:49,2017-12-11 22:16:51,2017-12-19,2017,11,November,2017-11-25,738eddedeae4f5ded0d167c6415fa19c,30190,belo horizonte,MG,80.1,5.0
49c3293b870ffc5fcd1f11ca77eb841f,a0984e8d6bd840b4a63a18fb2be49008,delivered,2017-05-06 09:26:55,2017-05-06 09:42:06,2017-05-09 13:13:26,2017-05-15 14:58:16,2017-05-31,2017,5,May,2017-05-06,aa070601e92391e9e647f20602fd9a1b,28570,itaocara,RJ,130.92,5.0
29387d1a6575cfba53d5b7ec40c4a338,30ef3c7edfd9e0291574de45b6d59021,delivered,2017-08-15 11:30:23,2017-08-17 02:50:17,2017-08-17 16:40:38,2017-08-29 20:53:50,2017-09-06,2017,8,August,2017-08-15,ad3ff564bf456d534acacd9f98fe3c40,22735,rio de janeiro,RJ,459.32,4.0
dff8b1ccb6e61a785f9fad1cd48df4af,5b4dd015f14d47ede684c5cd40c338b2,delivered,2017-11-11 16:13:40,2017-11-11 16:30:50,2017-11-21 18:54:44,2017-11-29 16:18:55,2017-12-07,2017,11,November,2017-11-11,4962136f755981b83b03f476e66eea7d,89117,gaspar,SC,163.53,4.0
42560dfc8d7863a190293678f01f6bbd,0f3a81be69f12da7e2979fd1833e923d,delivered,2017-10-22 01:39:47,2017-10-22 01:49:12,2017-10-23 14:07:54,2017-10-24 17:09:24,2017-11-06,2017,10,October,2017-10-22,bb939798f4c3086488aba189af45cc1c,5427,sao paulo,SP,45.36,5.0
3af3547c5f6433e64110be073e271fe5,7bbb405be147711ade88df14d7318dcf,delivered,2017-06-16 14:48:06,2017-06-16 15:43:29,2017-06-16 16:46:06,2017-06-27 18:13:28,2017-07-10,2017,6,June,2017-06-16,c0b4a8c9214f65b74b36761703196dc0,30441,belo horizonte,MG,116.34,5.0
1fd6c29ecb9dd8b65359f54c969105d3,a3c2feb8dfaf13b0cba5dae5b6cadb38,delivered,2017-05-22 12:15:02,2017-05-22 13:06:16,2017-05-23 14:27:16,2017-05-24 08:13:48,2017-06-02,2017,5,May,2017-05-22,45b211aca79fa0a9f848456e9360d3c8,5735,sao paulo,SP,41.25,5.0
8bc3152ee315178b8a67ad565033f9c4,930bad6ba843cfae6c6f9ec4d673f276,delivered,2017-11-03 14:25:13,2017-11-04 05:15:24,2017-11-07 16:57:10,2017-11-23 20:32:32,2017-11-24,2017,11,November,2017-11-03,deb7c01a9d320206a6e1502e6e80d7e2,24412,sao goncalo,RJ,112.2,4.0
dea797c7c316b451316f16073995a03e,84ac9077d6f033eefa1fdcfc5550b586,delivered,2017-12-01 17:33:04,2017-12-03 17:34:25,2017-12-05 00:32:36,2018-01-04 20:17:34,2018-01-05,2017,12,December,2017-12-01,131384fdb8cbaa54cd90c26c4832573d,64078,teresina,PI,92.8,5.0
6f8f0e3ba6fb99d979b8db8728b6a385,b598787044dad3948915e892ae113022,delivered,2017-06-29 19:19:48,2017-06-30 03:10:22,2017-06-30 13:47:51,2017-07-24 14:22:52,2017-07-19,2017,6,June,2017-06-29,e2fd80fb6204d4dcf3b1fcd088e09765,9134,santo andre,SP,276.08,1.0
8d9c47d02bd99ae8d7dd151ededa9281,e3c7e245a96d7fa339fe6c16f8da4e90,delivered,2017-10-15 17:12:19,2017-10-15 17:56:24,2017-10-17 21:05:06,2017-10-23 22:04:54,2017-11-01,2017,10,October,2017-10-15,79051ee5ee98c4bd6982e67e2e79dbcb,7847,franco da rocha,SP,415.97,5.0
bc11204edaf5b5bc0e1dc6cf8a44e400,5b37b9c7a01fb7203b3fa19364ebd350,delivered,2017-09-28 19:48:39,2017-09-28 20:05:23,2017-09-29 10:53:28,2017-10-09 19:59:06,2017-10-23,2017,9,September,2017-09-28,88aab8e23cbdfef723eacac5a1c42aeb,31744,belo horizonte,MG,114.45,5.0
a95424d8e778a0353400a1215b82210d,516a27a4dc653cd1b3a7ffce1adf93c1,delivered,2017-09-20 21:05:01,2017-09-22 00:34:09,2017-09-22 18:50:05,2017-10-05 19:47:42,2017-10-20,2017,9,September,2017-09-20,905296d0376640c1762fee680d6ae30b,44700,jacobina,BA,79.65,5.0
5e863f29e65de81c292dea95ec7782f2,f98f9e7fb7ce031373a8f438d3c40a7d,delivered,2017-08-29 09:05:24,2017-08-29 09:15:11,2017-08-30 19:42:51,2017-09-11 21:22:45,2017-09-28,2017,8,August,2017-08-29,bebdad645fe37c945b2c669b87c60689,54070,jaboatao dos guararapes,PE,111.97,3.0
f0bd83bfb957e7a5536e388fd49f85da,037a833a583b557bd93ce21c263c265c,delivered,2017-10-27 17:53:58,2017-10-27 18:05:52,2017-10-30 16:11:52,2017-11-03 20:13:41,2017-11-09,2017,10,October,2017-10-27,e8ced922ab4b4885607e15b998805e98,13213,jundiai,SP,32.23,5.0
c04beb0786efb4f86b8222cd3d3d84fd,92ae0c9a35caff18cdc09aaea576ec91,delivered,2017-11-28 09:34:19,2017-11-28 09:58:22,2017-11-28 17:29:06,2017-12-06 12:52:02,2017-12-21,2017,11,November,2017-11-28,827475b6b295e186c7b7c8eb2199039f,6654,itapevi,SP,63.0,5.0
5ebde480e2defdfbc67474e5a8fb8520,75d185d54b0d5071d2d87b078bdf3dbf,delivered,2017-08-13 22:56:58,2017-08-13 23:10:23,2017-08-15 17:36:08,2017-08-21 19:28:11,2017-09-01,2017,8,August,2017-08-13,f6995ef24cee9d197100c0cb0ddb98d7,15910,monte alto,SP,102.03,5.0
76a34d13a444dc9e514d59482291ba07,ac5fce3f511bfbc2099eeed240a1194d,delivered,2017-12-15 18:51:54,2017-12-15 19:21:37,2017-12-19 19:30:10,2017-12-22 18:44:47,2018-01-15,2017,12,December,2017-12-15,85333adc71614d177d3ac54662b036b2,18044,sorocaba,SP,1530.5,3.0
e32090de3a5936c84fa211a2b22342ad,297f627663a7f77e536fbbccbd449596,delivered,2017-09-03 22:31:16,2017-09-05 04:10:39,2017-09-05 18:43:04,2017-09-17 16:06:22,2017-09-28,2017,9,September,2017-09-03,73fdbe192da1e67647039e4550f75683,52011,recife,PE,122.91,3.0
68bdbd5c98c370cdfd33a08a591fb660,b115955f333cd97a8f4ca448caf47e45,delivered,2017-09-05 12:26:30,2017-09-05 12:43:37,2017-09-12 01:04:47,2017-09-20 23:07:41,2017-09-25,2017,9,September,2017-09-05,c0dab23b432d514b8a66b67250218bfd,82940,curitiba,PR,177.67,5.0
18424f62e6457228cde82092ec2252df,2264bfe104fae1c05829148aabac2f81,delivered,2017-09-13 00:46:59,2017-09-13 01:04:05,2017-09-13 21:35:08,2017-09-14 18:32:29,2017-09-25,2017,9,September,2017-09-13,bc0d7bb032bbf422fc74bb279c47de1e,5716,sao paulo,SP,20.77,5.0
55ecd90110224e06df49c5cd8a6d3901,33fc37ecfda5df3cfaea8cb17c634e06,delivered,2017-02-22 09:19:58,2017-02-22 09:31:32,2017-02-22 10:36:49,2017-03-01 08:27:48,2017-03-23,2017,2,February,2017-02-22,32b486fad49291a58acfa5fdd0864ac7,19470,presidente epitacio,SP,45.95,4.0
6275954c6646fe2a6fcc3b1f7771de04,724dd97cb4813b4be4c1599f6baf15ca,delivered,2017-11-24 15:10:38,2017-11-24 17:37:49,2017-11-28 21:15:22,2017-12-18 19:34:14,2017-12-15,2017,11,November,2017-11-24,8e84222ad36cb6ab528b745ae6e18d11,32659,betim,MG,66.67,2.0
27feef8b6702f1d6ccdffd697e7f4334,5a5ba707171db1cfa955d1cafe4a347c,delivered,2017-10-04 12:49:02,2017-10-04 13:03:35,2017-10-06 13:05:10,2017-10-10 22:42:13,2017-10-23,2017,10,October,2017-10-04,d4828cc3c4ab42b6dc2c45a99d8435e7,9130,santo andre,SP,35.77,5.0
b022357c03da2d91ba22d886af2c83a5,c1a69ca2899b3cc961dabdbcaeaecdab,delivered,2017-09-26 23:19:50,2017-09-28 03:36:04,2017-09-29 19:55:47,2017-10-10 15:10:08,2017-11-03,2017,9,September,2017-09-26,465b533cb30b28a5d820d9ca45084dea,19880,candido mota,SP,51.79,5.0
2b669d60912d3d0f9ab639002e8883f0,56fe4db72648a5eeb98017348323cf51,delivered,2017-05-15 21:24:52,2017-05-15 21:35:12,2017-05-23 17:44:01,2017-05-31 09:39:55,2017-07-05,2017,5,May,2017-05-15,1ee4c408500cf3ada6de1a07aa11e084,21230,rio de janeiro,RJ,117.0,1.0
a69a40da9add4ab2edf07d939ebfb7df,d2f49302a19fe5eb90d76e10870e334b,delivered,2017-06-19 13:00:36,2017-06-19 13:10:11,2017-06-20 11:09:22,2017-07-05 16:28:06,2017-07-19,2017,6,June,2017-06-19,463ee5171d66178b9eb84bd05294840d,78780,alto araguaia,MT,166.16,4.0
ab8f1ef255154fa7b14908195c1a0a3e,71f002d46efc5fdc94c7dc9095800075,delivered,2017-05-30 07:59:07,2017-05-30 08:10:13,2017-05-30 11:28:12,2017-06-19 19:14:52,2017-06-28,2017,5,May,2017-05-30,5d6f188fd6eb2ea2e8049ee4511b4c8b,89121,rio dos cedros,SC,67.82,5.0
ce02b2c6e70d5b2fe24d103952d389bf,ce187ff9eaa89051f4c4fba7e99561f7,delivered,2017-07-30 13:33:40,2017-07-30 13:45:11,2017-07-31 17:53:51,2017-08-04 22:40:00,2017-08-18,2017,7,July,2017-07-30,7cfc3a722d1fa04d8589096339b1698c,11675,caraguatatuba,SP,67.62,5.0
59f4e4ce854640a74dcae6d0c3fa1ea6,d75e6448f501f078f4e475870facaa79,delivered,2017-03-16 11:12:22,2017-03-16 11:12:22,2017-03-17 15:34:47,2017-03-23 16:36:32,2017-04-05,2017,3,March,2017-03-16,5a1c2510301699cbd7fa6b876bef9891,13150,cosmopolis,SP,39.96,5.0
49b40d0575b7f9b42d51d5faa0aab91a,993d0439436ad1ef23ad62dc6f66cfe2,delivered,2017-02-09 14:47:33,2017-02-09 15:05:08,2017-02-10 07:11:30,2017-02-16 11:49:24,2017-03-15,2017,2,February,2017-02-09,a06f282cff6736dc56e658231c1262a8,26900,miguel pereira,RJ,742.88,5.0
2d16bf1b00214008228bd3b4cf16d256,fc215214c5e93ea60189282e63286806,delivered,2017-04-01 18:33:06,2017-04-01 18:45:18,2017-04-03 15:07:44,2017-04-13 17:37:15,2017-05-11,2017,4,April,2017-04-01,f38bfb728e93a12d3c9f95b5e60f9122,69060,manaus,AM,101.71,4.0
6d9c9cea658be290a4d3c6ee16858ea9,f1eece538627fa853a59e6ebe3aa005e,delivered,2017-12-31 16:37:29,2017-12-31 16:47:17,2018-01-04 12:16:44,2018-01-25 18:43:18,2018-02-02,2017,12,December,2017-12-31,5ffa943033855b6df544500dc6e08df2,75690,caldas novas,GO,96.8,5.0
e8910c9e1de2c3b04e8ff423159d895a,5bd4f07bafa8c390e6e4d58acd4be947,delivered,2017-05-18 17:25:34,2017-05-20 04:22:48,2017-05-22 07:55:29,2017-05-29 04:44:52,2017-06-16,2017,5,May,2017-05-18,d3133cefb29933308fe133a43dc60081,77022,palmas,TO,80.52,4.0
139566ca96ac60204ca4fc24f52d8c83,e2116c1275cd10d59e6a0e0562b711d1,delivered,2017-11-25 16:02:08,2017-11-25 16:14:29,2017-11-30 19:12:39,2017-12-18 21:33:38,2017-12-22,2017,11,November,2017-11-25,d7eb55be83bd9fcbe014775c0bb7679d,26022,nova iguacu,RJ,139.98,4.0
9b623f617ee8289775f3fa94ee0e41ee,4f422869868682aaeb796bfdc8b7e68c,delivered,2017-11-24 21:48:32,2017-11-28 03:46:44,2017-12-04 20:52:21,2017-12-12 18:48:44,2017-12-21,2017,11,November,2017-11-24,98143200a1790ec714f278644614a3ff,11702,praia grande,SP,117.85,5.0
f754fc05a50c00a7a04eb9da5e97c646,1f949db3dfccc9c0ca44d38df3748db1,delivered,2017-12-26 10:21:02,2017-12-27 04:14:40,2017-12-27 19:49:58,2017-12-28 15:09:41,2018-01-15,2017,12,December,2017-12-26,20c1cde7037e6ad98b3fcecfbc3fdce0,30330,belo horizonte,MG,135.35,5.0
f04ef4843992cd6ef01922a4649f3859,e151ebcb2f9ac48199efede5c799091c,shipped,2017-04-17 22:30:51,2017-04-17 22:45:15,2017-04-18 15:06:35,,2017-05-16,2017,4,April,2017-04-17,24379aebec3f657fed011e713367ba81,74093,goiania,GO,75.74,4.0
59cd790c5f7a727afff6c7032bf26f90,d1f1aa9eb76e6164001d6eeff00ecbcb,delivered,2017-05-02 22:19:11,2017-05-03 11:33:25,2017-05-12 10:22:06,2017-05-18 11:07:45,2017-05-26,2017,5,May,2017-05-02,5c6cba8704f48b94e13d71503b627de1,90430,porto alegre,RS,215.47,4.0
78d2db6fea6e971731e4b1b858f4435c,76e6b0c2cdee810995e06c74fafbba2f,delivered,2017-04-18 12:16:21,2017-04-18 12:25:35,2017-04-19 09:45:14,2017-05-09 10:41:32,2017-05-11,2017,4,April,2017-04-18,4f7a81a0b04edaf86ec4c88c9208eccf,16052,aracatuba,SP,287.62,4.0
98d7e0d168a393093a391519c1ee1e8e,16c44b4965467cb77db8cdb4c306a54d,delivered,2017-11-13 07:38:06,2017-11-14 03:55:34,2017-11-20 20:12:22,2017-12-18 20:51:40,2017-12-11,2017,11,November,2017-11-13,44079d19f89d722a8811ae5560e99ccc,40450,salvador,BA,163.46,1.0
af5bd9a6ec17e248b6a9ad2c0f528acc,0e0ad90f0fe129ed348defc9dd234105,delivered,2017-10-07 23:26:03,2017-10-07 23:42:11,2017-10-09 15:33:10,2017-10-20 15:55:53,2017-11-01,2017,10,October,2017-10-07,25db0aea3768d5c92f219f5177596da3,22755,rio de janeiro,RJ,95.3,5.0
4d7a50dd7785d456154efdc27f2154b8,7ac030d8127ff4ab19987a3981d53deb,delivered,2017-09-20 22:48:10,2017-09-22 04:16:42,2017-09-22 20:59:04,2017-09-28 16:02:41,2017-10-16,2017,9,September,2017-09-20,d471f73a3e7cb6b6ea5d5c33b32f9ae6,29704,colatina,ES,163.53,4.0
8091fd1d6a5797a012ae44f1dd06cd6b,f27e56c54dfcb67aa9237eba08636bb9,delivered,2017-06-19 19:50:44,2017-06-19 20:03:22,2017-06-20 14:45:42,2017-06-30 14:55:34,2017-07-11,2017,6,June,2017-06-19,50b62f99498fe219e5b1cbbb904d024e,84945,salto do itarare,PR,276.47,4.0
f73d73f08d9e97a496861a69bf371880,f803bdb9a0886ce56d18b62ace9f58ac,delivered,2017-02-20 01:10:19,2017-02-21 04:35:20,2017-03-24 11:13:49,2017-03-29 09:37:12,2017-03-21,2017,2,February,2017-02-20,8250fbe8129ad082184ef06ef3a23e30,13563,sao carlos,SP,183.16,1.0
071d86b8fc66cad2d0bb93775be89392,1b1aa6b965239711ee0033be972f7f65,delivered,2017-12-28 20:45:13,2017-12-28 22:32:29,2018-01-02 22:07:52,2018-01-11 17:39:38,2018-02-05,2017,12,December,2017-12-28,80c9360aabd15ede059a81021be4ee54,48950,uaua,BA,103.15,5.0
82984749eb983f9f558a003b3fc693f7,17f4da960385fc28aabff33e739e314b,delivered,2017-08-28 22:40:14,2017-08-30 02:11:01,2017-08-31 15:35:07,2017-09-11 18:54:51,2017-09-20,2017,8,August,2017-08-28,bcf2d3bd55f6749f7ff68b3b8417462a,12323,jacarei,SP,36.0,4.0
fa67f37b0eb6114117c4c0412aeaaf2d,93bbd148ee409937dec05943e6c27573,delivered,2017-04-05 22:18:04,2017-04-05 22:30:17,2017-04-06 08:48:05,2017-04-17 17:42:46,2017-05-05,2017,4,April,2017-04-05,f158b6b76209320a440a4ecaf8f47aef,31010,belo horizonte,MG,103.01,5.0
8dea586c46b239e29ba83efef7e28ec2,cd57a601749f3336f7ddb02cc028bfbb,delivered,2017-07-03 20:50:49,2017-07-03 21:03:44,2017-07-10 17:13:59,2017-07-20 20:21:30,2017-07-26,2017,7,July,2017-07-03,6c70bee45f245a4ebeddb2ece21b567d,22776,rio de janeiro,RJ,293.39,4.0
bc76bb0ff492abd2cfc722349f3d62a2,54af9d31eb26ac435fa7bc914d9a30bf,delivered,2017-10-10 14:03:03,2017-10-10 14:29:52,2017-10-10 20:52:05,2017-10-13 21:52:00,2017-10-27,2017,10,October,2017-10-10,7162c2cbcbe9beee103704f912a7b364,88058,florianopolis,SC,64.09,5.0
c8a2a495848f547a4a4a26597ca9190b,886406e39c7527f64f34223f444bd4c4,delivered,2017-12-29 11:29:05,2017-12-29 14:37:31,2018-01-02 21:28:41,2018-01-08 23:23:38,2018-01-18,2017,12,December,2017-12-29,f84ff2c65bd8fa3b84df2fccff6e6f8e,22780,rio de janeiro,RJ,30.54,5.0
612f068f7f21e8eb30c2747b98f5cd5d,d2d75b50904ca9ca9d2bb319fdce4781,delivered,2017-08-03 12:36:55,2017-08-03 14:45:23,2017-08-08 20:48:47,2017-08-16 18:26:42,2017-09-08,2017,8,August,2017-08-03,571a76fdcc655128d212af3769465b32,24120,niteroi,RJ,220.79,5.0
6b7f286d1c41eb87f19bc62c31043740,a74b3f14183cc1bcbcad43ae2dc89bd2,delivered,2017-10-25 20:24:11,2017-10-25 20:35:23,2017-10-26 19:28:28,2017-11-01 14:35:54,2017-11-24,2017,10,October,2017-10-25,ddad92b8c1d2070b274687572e5f013b,13806,mogi mirim,SP,60.0,5.0
6ededbb85df3190d91b4eaf3d08b4606,c60951b71e9cb1a72adc769d5aaaafeb,delivered,2017-06-18 17:10:10,2017-06-20 10:55:20,2017-06-20 13:48:42,2017-06-23 11:23:46,2017-06-30,2017,6,June,2017-06-18,aa11788e46cab3999d7e9d5fee8760c6,13175,sumare,SP,71.63,5.0
1cb838bbf91e8e446a3fc49d56973c9a,6510bf0824930d09246d3b8cefe42363,delivered,2017-04-02 19:25:43,2017-04-02 19:35:21,2017-04-10 07:48:01,2017-04-17 08:48:52,2017-04-28,2017,4,April,2017-04-02,d0df58b7314f370d634a7726fc1908bb,4755,sao paulo,SP,103.11,5.0
67ec1ff2fc90decdce72e2299a384ee1,50f6c271b53735b0b626548afb4e50c4,delivered,2017-10-14 11:30:47,2017-10-17 04:09:42,2017-10-20 17:05:55,2017-11-13 16:24:55,2017-11-09,2017,10,October,2017-10-14,55ce65ff6f9d97b967b29cf7f9cae370,89885,sao carlos,SC,167.43,4.0
1ea11b975aea60ca92fa0559184d3d34,0d1679b303ad5d2c0cb3e51bc9c9f643,delivered,2017-03-30 23:04:33,2017-03-30 23:22:38,2017-05-17 11:23:54,2017-05-20 09:32:55,2017-05-31,2017,3,March,2017-03-30,7436c330d21f5055be3179f8bce0ff88,38405,uberlandia,MG,64.42,2.0
4310dee37e09d3d73cf8c9a63f7b61fc,ed8015d79ac87082198750d415abd7b5,delivered,2017-08-03 12:17:18,2017-08-04 06:45:15,2017-08-04 17:34:09,2017-08-10 19:22:32,2017-08-23,2017,8,August,2017-08-03,f9bf71aedf974324e6d89ce57f01ec45,12524,guaratingueta,SP,86.03,5.0
b0d7c6fe6331dbed458f4be7e65240aa,500e735e23e3e9a2406249a2e2ebaac1,delivered,2017-05-04 20:12:50,2017-05-05 20:22:27,2017-05-10 10:17:41,2017-05-18 06:52:11,2017-05-25,2017,5,May,2017-05-04,83bd8551b3eb05460414882a2f4be504,11740,itanhaem,SP,112.08,5.0
d200a7526c6d29e8c2742a0bff8cff14,ce976f549c104536bfe1468454154b35,unavailable,2017-05-04 15:19:42,2017-05-06 02:15:13,,,2017-05-29,2017,5,May,2017-05-04,676dba30d784260b87b27020532a4627,28470,santo antonio de padua,RJ,87.76,1.0
ca2d86fb163d5e6c45cd1eeaf6c76a43,0902dbbca4ab2c81851859e7a1624a8a,delivered,2017-12-23 22:42:51,2017-12-23 22:49:21,2017-12-27 20:23:22,2018-01-13 16:06:51,2018-01-26,2017,12,December,2017-12-23,d35959c60ba3c74734492fe60e3cc540,40730,salvador,BA,30.25,4.0
20f98e86c9187ac61473d4637f5b0c1f,a4b296c2ec5ff873f8c83fa0d92c24c4,delivered,2017-09-29 16:41:06,2017-09-29 16:56:25,2017-10-02 16:38:39,2017-10-14 01:54:47,2017-10-23,2017,9,September,2017-09-29,bacc56e7eea042adea9c21ecaf5e1d9a,22631,rio de janeiro,RJ,61.99,5.0
90dd995b31d5fdf734e55fab036c4690,832d1e7af4f01f2f3d9573ca629db080,delivered,2017-04-07 17:45:54,2017-04-07 18:02:28,2017-04-12 11:55:55,2017-04-27 12:49:09,2017-05-09,2017,4,April,2017-04-07,1f4928c782d36f9d8a1be46989b2014c,35701,sete lagoas,MG,135.95,4.0
3dc1f7f4445977c3aab08a1398b06fd2,f4db3c45bb179f36429fb704d9554ccf,delivered,2017-04-28 21:01:41,2017-04-28 21:15:14,2017-05-02 18:47:44,2017-05-16 13:58:01,2017-06-05,2017,4,April,2017-04-28,17008637457e85a3a77e1ed67e031614,67133,ananindeua,PA,109.39,4.0
92544b942c20882ed536fca30fbaf86a,b6f870f9091efa3e437de8afdbbea8dc,delivered,2017-09-14 20:57:31,2017-09-16 02:50:33,2017-09-18 19:29:01,2017-09-25 22:05:55,2017-10-05,2017,9,September,2017-09-14,d53bc71cb277647bea675be2a3d9ae4c,11704,praia grande,SP,84.69,5.0
cff0989119cf4c7e05ff4e35210f9869,4e2e0a4987e850cf36488148cd7a8fc5,delivered,2017-11-16 12:53:04,2017-11-17 04:10:33,2017-11-17 19:18:55,2017-11-26 16:52:14,2017-12-13,2017,11,November,2017-11-16,1bf1da15c610cb58d650beb06a80b6a9,56330,petrolina,PE,75.53,5.0
15e4f54bacc1f99c567ae071a016fa9b,21ed3e5a4e346b598ca00f8a849e0fd4,delivered,2017-08-01 10:28:27,2017-08-01 10:43:59,2017-08-02 19:25:57,2017-08-14 21:00:01,2017-09-04,2017,8,August,2017-08-01,6791ba098f52efa797c971de1e7ea86a,63104,crato,CE,339.64,5.0
